timestamp,service,region,latency_ms,error_rate,throughput_rpm,cpu_pct,memory_pct,queue_depth,saturation_score,anomaly_label
2026-04-02T07:00:00,analytics-pipeline,us-west-2,171.04,0.0032,159.27,50.79,60.87,6.33,0.1965,normal
2026-04-02T07:00:00,analytics-pipeline,eu-central-1,205.13,0.0063,170.75,43.9,50.34,5.55,0.1764,normal
2026-04-02T08:00:00,checkout-api,us-east-1,98.97,0.0135,1211.2,29.84,66.11,18.26,0.1662,normal
2026-04-02T08:00:00,checkout-api,us-west-2,109.05,0.0092,1181.68,34.3,51.88,12.59,0.1624,normal
2026-04-02T08:00:00,checkout-api,eu-central-1,102.02,0.0114,1092.3,54.27,53.74,13.47,0.238,normal
2026-04-02T08:00:00,billing-worker,us-east-1,152.85,0.0107,504.18,33.76,51.26,5.7,0.149,normal
2026-04-02T08:00:00,billing-worker,us-west-2,157.76,0.0132,557.7,45.84,60.24,23.83,0.2329,normal
2026-04-02T08:00:00,billing-worker,eu-central-1,155.62,0.008,520.94,58.58,46.59,7.18,0.2341,normal
2026-04-02T08:00:00,auth-service,us-east-1,69.44,0.0119,1610.75,39.39,62.53,17.63,0.1953,normal
2026-04-02T08:00:00,auth-service,us-west-2,76.73,0.0069,1523.04,41.96,65.62,35.19,0.2313,normal
2026-04-02T08:00:00,auth-service,eu-central-1,64.52,0.0111,1524.64,49.46,65.15,24.01,0.2421,normal
2026-04-02T08:00:00,search-api,us-east-1,100.92,0.0053,874.76,54.86,66.15,10.67,0.2234,normal
2026-04-02T08:00:00,search-api,us-west-2,104.44,0.0116,841.02,48.93,51.35,26.98,0.2473,normal
2026-04-02T08:00:00,search-api,eu-central-1,90.01,0.0061,881.97,40.33,64.86,12.83,0.1784,normal
2026-04-02T08:00:00,notification-service,us-east-1,72.82,0.0173,477.59,47.32,54.38,8.66,0.2144,normal
2026-04-02T08:00:00,notification-service,us-west-2,74.27,0.0112,466.24,33.83,58.0,15.86,0.1709,normal
2026-04-02T08:00:00,notification-service,eu-central-1,83.32,0.0109,482.74,37.09,63.73,26.39,0.2035,normal
2026-04-02T08:00:00,analytics-pipeline,us-east-1,176.06,0.0084,217.06,50.32,54.42,12.96,0.2178,normal
2026-04-02T08:00:00,analytics-pipeline,us-west-2,180.93,0.0057,220.35,39.7,68.03,16.42,0.1828,normal
2026-04-02T08:00:00,analytics-pipeline,eu-central-1,187.32,0.0033,210.4,56.02,55.31,6.13,0.2146,normal
2026-04-02T09:00:00,checkout-api,us-east-1,104.14,0.0113,1064.09,35.2,59.75,10.89,0.1659,normal
2026-04-02T09:00:00,checkout-api,us-west-2,111.46,0.0127,1183.33,38.69,57.69,13.12,0.1851,normal
2026-04-02T09:00:00,checkout-api,eu-central-1,103.94,0.0102,1142.49,49.51,75.53,13.78,0.2199,normal
2026-04-02T09:00:00,billing-worker,us-east-1,148.84,0.0122,528.08,40.16,54.76,25.75,0.2152,normal
2026-04-02T09:00:00,billing-worker,us-west-2,152.0,0.011,492.85,46.88,63.37,16.57,0.2177,normal
2026-04-02T09:00:00,billing-worker,eu-central-1,152.24,0.0174,466.72,46.69,50.08,7.46,0.21,normal
2026-04-02T09:00:00,auth-service,us-east-1,73.64,0.0111,1528.76,32.99,48.27,13.7,0.1635,normal
2026-04-02T09:00:00,auth-service,us-west-2,75.08,0.0058,1416.0,55.57,52.32,16.79,0.2393,normal
2026-04-02T09:00:00,auth-service,eu-central-1,71.82,0.0067,1527.92,39.7,62.19,8.83,0.1691,normal
2026-04-02T09:00:00,search-api,us-east-1,84.07,0.0165,948.2,47.95,65.99,22.29,0.2432,normal
2026-04-02T09:00:00,search-api,us-west-2,95.27,0.003,879.07,49.57,62.59,22.41,0.2247,normal
2026-04-02T09:00:00,search-api,eu-central-1,82.79,0.001,903.73,32.85,59.08,10.08,0.1374,normal
2026-04-02T09:00:00,notification-service,us-east-1,95.42,0.0066,427.44,48.7,60.23,11.03,0.2049,normal
2026-04-02T09:00:00,notification-service,us-west-2,90.41,0.0165,413.51,40.07,50.69,2.94,0.1759,normal
2026-04-02T09:00:00,notification-service,eu-central-1,89.13,0.0117,459.62,45.33,44.32,17.79,0.2161,normal
2026-04-02T09:00:00,analytics-pipeline,us-east-1,170.66,0.0044,219.56,47.94,55.99,33.27,0.2438,normal
2026-04-02T09:00:00,analytics-pipeline,us-west-2,186.58,0.0016,241.7,51.71,58.21,8.58,0.2014,normal
2026-04-02T09:00:00,analytics-pipeline,eu-central-1,204.75,0.0039,230.87,27.18,49.46,4.78,0.1119,normal
2026-04-02T10:00:00,checkout-api,us-east-1,113.9,0.0136,1136.53,31.45,57.59,20.95,0.1774,normal
2026-04-02T10:00:00,checkout-api,us-west-2,92.52,0.0045,1153.31,47.48,58.51,21.5,0.2182,normal
2026-04-02T10:00:00,checkout-api,eu-central-1,94.78,0.001,1176.31,34.85,57.15,15.06,0.1546,normal
2026-04-02T10:00:00,billing-worker,us-east-1,150.44,0.006,547.89,42.24,61.61,22.91,0.2055,normal
2026-04-02T10:00:00,billing-worker,us-west-2,156.74,0.0106,469.36,37.09,70.72,21.69,0.1932,normal
2026-04-02T10:00:00,billing-worker,eu-central-1,151.35,0.0108,496.61,36.7,53.58,27.06,0.2033,normal
2026-04-02T10:00:00,auth-service,us-east-1,77.14,0.016,1561.56,56.79,61.13,8.74,0.2454,normal
2026-04-02T10:00:00,auth-service,us-west-2,85.22,0.0103,1612.49,43.68,55.76,19.33,0.211,normal
2026-04-02T10:00:00,auth-service,eu-central-1,68.41,0.0043,1459.71,37.89,48.7,17.19,0.1755,normal
2026-04-02T10:00:00,search-api,us-east-1,97.27,0.017,1036.08,41.61,64.07,16.28,0.2095,normal
2026-04-02T10:00:00,search-api,us-west-2,97.91,0.0089,926.76,42.59,47.83,21.46,0.2089,normal
2026-04-02T10:00:00,search-api,eu-central-1,92.84,0.0047,935.05,46.35,53.32,21.74,0.2152,normal
2026-04-02T10:00:00,notification-service,us-east-1,88.81,0.0151,416.11,41.13,61.52,29.81,0.2322,normal
2026-04-02T10:00:00,notification-service,us-west-2,86.76,0.012,408.0,37.4,69.45,15.76,0.1847,normal
2026-04-02T10:00:00,notification-service,eu-central-1,99.48,0.0061,433.29,29.43,62.39,20.08,0.1551,normal
2026-04-02T10:00:00,analytics-pipeline,us-east-1,208.65,0.0097,228.98,30.89,57.43,25.47,0.1776,normal
2026-04-02T10:00:00,analytics-pipeline,us-west-2,190.52,0.0138,241.53,41.63,62.18,19.36,0.2102,normal
2026-04-02T10:00:00,analytics-pipeline,eu-central-1,161.06,0.0158,236.02,33.7,60.66,20.28,0.1878,normal
2026-04-02T11:00:00,checkout-api,us-east-1,113.27,0.0147,987.74,46.39,68.59,10.5,0.2103,normal
2026-04-02T11:00:00,checkout-api,us-west-2,89.57,0.0101,1177.94,44.77,50.32,14.3,0.2041,normal
2026-04-02T11:00:00,checkout-api,eu-central-1,106.62,0.0119,1282.66,44.33,53.83,0,0.1767,normal
2026-04-02T11:00:00,billing-worker,us-east-1,157.34,0.0085,509.66,34.17,63.09,3.79,0.1426,normal
2026-04-02T11:00:00,billing-worker,us-west-2,146.25,0.0095,519.89,52.35,57.31,18.75,0.2386,normal
2026-04-02T11:00:00,billing-worker,eu-central-1,154.85,0.0029,505.1,42.54,64.63,11.65,0.1778,normal
2026-04-02T11:00:00,auth-service,us-east-1,79.78,0.0105,1414.34,30.26,48.05,19.11,0.1639,normal
2026-04-02T11:00:00,auth-service,us-west-2,76.23,0.0119,1586.13,37.62,65.43,24.51,0.2032,normal
2026-04-02T11:00:00,auth-service,eu-central-1,77.81,0.0109,1429.17,44.87,50.82,8.53,0.1941,normal
2026-04-02T11:00:00,search-api,us-east-1,92.36,0.0096,949.12,39.37,51.04,19.48,0.1949,normal
2026-04-02T11:00:00,search-api,us-west-2,89.4,0.0034,955.94,53.56,55.18,9.56,0.2131,normal
2026-04-02T11:00:00,search-api,eu-central-1,105.46,0.0158,937.91,40.32,59.47,41.48,0.2544,normal
2026-04-02T11:00:00,notification-service,us-east-1,85.9,0.013,448.73,27.52,50.32,8.19,0.1364,normal
2026-04-02T11:00:00,notification-service,us-west-2,87.93,0.0094,477.68,39.85,60.15,18.6,0.1945,normal
2026-04-02T11:00:00,notification-service,eu-central-1,85.94,0.0182,445.32,53.73,67.05,13.16,0.2478,normal
2026-04-02T11:00:00,analytics-pipeline,us-east-1,189.83,0.0075,233.05,43.26,58.15,14.26,0.194,normal
2026-04-02T11:00:00,analytics-pipeline,us-west-2,202.34,0.0079,239.78,55.39,62.37,26.18,0.2617,normal
2026-04-02T11:00:00,analytics-pipeline,eu-central-1,199.93,0.0133,251.33,30.61,71.67,18.22,0.1684,normal
2026-04-02T12:00:00,checkout-api,us-east-1,90.36,0.0064,1079.73,41.83,47.6,9.97,0.1784,normal
2026-04-02T12:00:00,checkout-api,us-west-2,107.48,0.0096,1113.65,40.13,57.31,18.6,0.1958,normal
2026-04-02T12:00:00,checkout-api,eu-central-1,104.94,0.0081,1208.98,29.18,54.55,19.07,0.1557,normal
2026-04-02T12:00:00,billing-worker,us-east-1,140.36,0.0068,501.4,43.67,66.7,16.52,0.1989,normal
2026-04-02T12:00:00,billing-worker,us-west-2,141.9,0.0104,506.3,26.55,59.88,14.98,0.1423,normal
2026-04-02T12:00:00,billing-worker,eu-central-1,138.37,0.0115,513.51,37.49,42.77,4.25,0.1606,normal
2026-04-02T12:00:00,auth-service,us-east-1,75.08,0.0085,1557.83,43.78,54.65,7.89,0.1847,normal
2026-04-02T12:00:00,auth-service,us-west-2,68.44,0.0084,1438.89,48.04,48.72,3.67,0.1909,normal
2026-04-02T12:00:00,auth-service,eu-central-1,73.84,0.0019,1647.02,34.07,57.64,16.05,0.1555,normal
2026-04-02T12:00:00,search-api,us-east-1,88.77,0.0019,864.52,48.92,65.15,35.3,0.2469,normal
2026-04-02T12:00:00,search-api,us-west-2,83.89,0.0112,950.94,48.76,54.4,23.77,0.2395,normal
2026-04-02T12:00:00,search-api,eu-central-1,101.81,0.0114,1019.29,40.6,68.81,12.4,0.188,normal
2026-04-02T12:00:00,notification-service,us-east-1,96.34,0.001,439.49,35.6,58.01,26.25,0.1801,normal
2026-04-02T12:00:00,notification-service,us-west-2,89.88,0.0094,475.96,30.19,52.3,30.08,0.1841,normal
2026-04-02T12:00:00,notification-service,eu-central-1,87.23,0.001,446.56,32.53,68.34,27.15,0.1712,normal
2026-04-02T12:00:00,analytics-pipeline,us-east-1,172.12,0.0142,222.3,49.36,62.05,16.98,0.233,normal
2026-04-02T12:00:00,analytics-pipeline,us-west-2,159.53,0.0079,205.7,37.49,45.05,27.72,0.2021,normal
2026-04-02T12:00:00,analytics-pipeline,eu-central-1,166.08,0.001,238.46,44.95,54.45,34.94,0.2306,normal
2026-04-02T13:00:00,checkout-api,us-east-1,111.5,0.0093,1122.24,18.35,61.36,25.68,0.1335,normal
2026-04-02T13:00:00,checkout-api,us-west-2,100.03,0.0033,1156.62,28.62,58.05,24.17,0.1556,normal
2026-04-02T13:00:00,checkout-api,eu-central-1,117.68,0.0101,1170.2,48.0,67.8,15.45,0.2177,normal
2026-04-02T13:00:00,billing-worker,us-east-1,130.75,0.0058,480.68,34.89,57.15,20.74,0.175,normal
2026-04-02T13:00:00,billing-worker,us-west-2,146.81,0.0093,503.4,45.39,64.2,24.08,0.2248,normal
2026-04-02T13:00:00,billing-worker,eu-central-1,162.37,0.0078,506.06,55.56,59.41,21.3,0.2521,normal
2026-04-02T13:00:00,auth-service,us-east-1,72.98,0.0129,1494.81,33.94,57.58,14.46,0.1715,normal
2026-04-02T13:00:00,auth-service,us-west-2,80.0,0.0075,1534.26,40.26,60.38,12.96,0.1809,normal
2026-04-02T13:00:00,auth-service,eu-central-1,81.63,0.0033,1496.1,36.33,62.53,18.32,0.1706,normal
2026-04-02T13:00:00,search-api,us-east-1,98.69,0.0077,918.0,33.04,55.66,13.72,0.1575,normal
2026-04-02T13:00:00,search-api,us-west-2,97.13,0.0104,997.32,41.15,52.76,9.51,0.1822,normal
2026-04-02T13:00:00,search-api,eu-central-1,95.47,0.0104,1042.78,43.46,70.3,32.99,0.2384,normal
2026-04-02T13:00:00,notification-service,us-east-1,77.87,0.0138,463.75,52.76,57.93,25.64,0.262,normal
2026-04-02T13:00:00,notification-service,us-west-2,81.73,0.0087,439.61,56.26,56.49,25.64,0.2651,normal
2026-04-02T13:00:00,notification-service,eu-central-1,85.45,0.0062,444.44,47.28,53.02,23.07,0.2238,normal
2026-04-02T13:00:00,analytics-pipeline,us-east-1,169.74,0.0055,234.31,40.12,51.12,4.96,0.1605,normal
2026-04-02T13:00:00,analytics-pipeline,us-west-2,180.34,0.01,226.56,43.5,47.31,21.14,0.2134,normal
2026-04-02T13:00:00,analytics-pipeline,eu-central-1,185.99,0.0101,224.81,42.63,58.91,26.56,0.2217,normal
2026-04-02T14:00:00,checkout-api,us-east-1,107.32,0.01,1117.76,48.9,66.21,14.05,0.2179,normal
2026-04-02T14:00:00,checkout-api,us-west-2,110.37,0.0102,1156.34,31.71,70.3,3.08,0.1357,normal
2026-04-02T14:00:00,checkout-api,eu-central-1,107.54,0.0075,1224.23,38.62,58.28,22.88,0.1955,normal
2026-04-02T14:00:00,billing-worker,us-east-1,150.29,0.0069,529.55,45.13,64.91,13.92,0.1989,normal
2026-04-02T14:00:00,billing-worker,us-west-2,144.47,0.0074,491.31,44.04,60.86,29.34,0.2275,normal
2026-04-02T14:00:00,billing-worker,eu-central-1,141.23,0.0105,541.14,41.09,58.44,19.07,0.2018,normal
2026-04-02T14:00:00,auth-service,us-east-1,70.87,0.0051,1608.55,43.38,57.48,8.09,0.1775,normal
2026-04-02T14:00:00,auth-service,us-west-2,75.7,0.0137,1438.97,34.89,65.74,29.41,0.2069,normal
2026-04-02T14:00:00,auth-service,eu-central-1,84.28,0.0068,1569.84,36.02,61.63,15.09,0.1692,normal
2026-04-02T14:00:00,search-api,us-east-1,96.48,0.0143,967.37,40.08,58.39,20.12,0.2073,normal
2026-04-02T14:00:00,search-api,us-west-2,91.12,0.0098,979.55,54.41,43.64,8.53,0.2256,normal
2026-04-02T14:00:00,search-api,eu-central-1,85.65,0.0125,1065.19,43.54,58.84,27.06,0.2302,normal
2026-04-02T14:00:00,notification-service,us-east-1,68.49,0.0083,372.29,43.23,54.46,14.14,0.1952,normal
2026-04-02T14:00:00,notification-service,us-west-2,87.3,0.0067,463.06,41.98,60.65,38.17,0.237,normal
2026-04-02T14:00:00,notification-service,eu-central-1,81.97,0.0127,421.46,51.91,64.7,19.11,0.2436,normal
2026-04-02T14:00:00,analytics-pipeline,us-east-1,194.18,0.0154,247.39,42.01,57.62,26.79,0.2295,normal
2026-04-02T14:00:00,analytics-pipeline,us-west-2,158.98,0.0066,237.28,46.52,70.92,31.96,0.2401,normal
2026-04-02T14:00:00,analytics-pipeline,eu-central-1,184.63,0.0108,216.9,40.53,59.81,16.21,0.1944,normal
2026-04-02T15:00:00,checkout-api,us-east-1,105.5,0.0114,1105.27,37.5,45.68,27.07,0.2072,normal
2026-04-02T15:00:00,checkout-api,us-west-2,96.22,0.0023,1202.47,40.31,64.69,15.08,0.176,normal
2026-04-02T15:00:00,checkout-api,eu-central-1,122.67,0.0118,1167.5,42.91,56.57,24.4,0.2214,normal
2026-04-02T15:00:00,billing-worker,us-east-1,167.95,0.0073,485.28,46.73,65.39,6.2,0.1894,normal
2026-04-02T15:00:00,billing-worker,us-west-2,137.07,0.0051,526.4,46.0,52.92,9.09,0.1887,normal
2026-04-02T15:00:00,billing-worker,eu-central-1,152.83,0.001,528.43,40.77,71.27,25.85,0.1974,normal
2026-04-02T15:00:00,auth-service,us-east-1,71.57,0.0079,1504.49,36.25,58.56,25.61,0.1935,normal
2026-04-02T15:00:00,auth-service,us-west-2,66.08,0.0081,1635.44,47.86,52.38,11.64,0.2059,normal
2026-04-02T15:00:00,auth-service,eu-central-1,69.94,0.0027,1610.03,42.55,53.19,6.69,0.1674,normal
2026-04-02T15:00:00,search-api,us-east-1,92.12,0.007,1030.96,38.38,58.8,26.44,0.201,normal
2026-04-02T15:00:00,search-api,us-west-2,100.0,0.0083,851.07,53.04,62.12,14.58,0.2304,normal
2026-04-02T15:00:00,search-api,eu-central-1,94.34,0.0052,910.23,30.32,61.46,22.08,0.1607,normal
2026-04-02T15:00:00,notification-service,us-east-1,86.17,0.0121,450.59,42.96,51.92,22.65,0.2184,normal
2026-04-02T15:00:00,notification-service,us-west-2,92.93,0.0115,465.7,38.28,51.26,27.84,0.2116,normal
2026-04-02T15:00:00,notification-service,eu-central-1,81.1,0.01,435.15,42.17,56.14,13.76,0.1937,normal
2026-04-02T15:00:00,analytics-pipeline,us-east-1,154.79,0.0165,234.08,26.88,51.77,9.16,0.1425,normal
2026-04-02T15:00:00,analytics-pipeline,us-west-2,169.51,0.001,238.23,54.87,56.31,23.84,0.2426,normal
2026-04-02T15:00:00,analytics-pipeline,eu-central-1,188.49,0.0041,245.43,28.78,54.05,15.18,0.1392,normal
2026-04-02T16:00:00,checkout-api,us-east-1,115.35,0.0095,1152.06,35.69,58.62,18.33,0.1795,normal
2026-04-02T16:00:00,checkout-api,us-west-2,111.01,0.0145,1200.2,42.14,56.95,30.55,0.236,normal
2026-04-02T16:00:00,checkout-api,eu-central-1,106.65,0.0089,1259.28,54.29,61.9,17.15,0.2412,normal
2026-04-02T16:00:00,billing-worker,us-east-1,137.79,0.0132,501.22,49.52,52.63,18.82,0.2355,normal
2026-04-02T16:00:00,billing-worker,us-west-2,149.57,0.0096,518.17,44.99,50.31,9.31,0.1937,normal
2026-04-02T16:00:00,billing-worker,eu-central-1,143.33,0.0161,509.34,34.75,53.48,18.27,0.1879,normal
2026-04-02T16:00:00,auth-service,us-east-1,81.94,0.0068,1566.13,43.46,55.56,10.62,0.1861,normal
2026-04-02T16:00:00,auth-service,us-west-2,74.11,0.0062,1564.41,28.23,65.72,23.93,0.1589,normal
2026-04-02T16:00:00,auth-service,eu-central-1,78.39,0.0149,1569.19,28.65,58.36,21.52,0.171,normal
2026-04-02T16:00:00,search-api,us-east-1,89.93,0.0046,971.38,46.0,55.09,16.11,0.2022,normal
2026-04-02T16:00:00,search-api,us-west-2,91.24,0.0068,948.97,50.38,47.0,15.34,0.2199,normal
2026-04-02T16:00:00,search-api,eu-central-1,106.97,0.0102,958.64,48.52,51.15,8.56,0.2058,normal
2026-04-02T16:00:00,notification-service,us-east-1,73.99,0.0033,444.44,48.63,55.16,12.7,0.2021,normal
2026-04-02T16:00:00,notification-service,us-west-2,87.68,0.0114,444.6,27.15,54.28,0,0.1155,normal
2026-04-02T16:00:00,notification-service,eu-central-1,86.61,0.0057,425.4,53.72,67.02,21.76,0.2428,normal
2026-04-02T16:00:00,analytics-pipeline,us-east-1,183.87,0.0097,225.3,41.6,71.04,11.18,0.1859,normal
2026-04-02T16:00:00,analytics-pipeline,us-west-2,170.72,0.0096,241.7,48.49,51.41,16.99,0.2218,normal
2026-04-02T16:00:00,analytics-pipeline,eu-central-1,176.29,0.0042,232.66,38.26,64.27,21.37,0.1852,normal
2026-04-02T17:00:00,checkout-api,us-east-1,98.62,0.0093,1139.22,37.06,54.69,26.28,0.2002,normal
2026-04-02T17:00:00,checkout-api,us-west-2,101.62,0.0023,1116.07,48.28,72.66,9.8,0.1932,normal
2026-04-02T17:00:00,checkout-api,eu-central-1,102.1,0.0077,1080.99,45.13,57.65,20.17,0.2131,normal
2026-04-02T17:00:00,billing-worker,us-east-1,170.26,0.008,531.85,48.49,53.67,13.4,0.2115,normal
2026-04-02T17:00:00,billing-worker,us-west-2,162.57,0.0118,515.92,33.49,64.01,22.11,0.1837,normal
2026-04-02T17:00:00,billing-worker,eu-central-1,169.79,0.0147,532.11,44.09,58.42,13.72,0.2089,normal
2026-04-02T17:00:00,auth-service,us-east-1,76.8,0.01,1572.54,50.45,60.12,13.78,0.2227,normal
2026-04-02T17:00:00,auth-service,us-west-2,79.71,0.015,1464.15,45.27,61.73,22.17,0.2309,normal
2026-04-02T17:00:00,auth-service,eu-central-1,77.95,0.0086,1517.6,55.12,69.79,7.1,0.223,normal
2026-04-02T17:00:00,search-api,us-east-1,76.25,0.0107,920.94,37.98,47.16,20.75,0.1947,normal
2026-04-02T17:00:00,search-api,us-west-2,94.6,0.0069,992.49,60.91,68.04,27.13,0.2811,normal
2026-04-02T17:00:00,search-api,eu-central-1,91.96,0.0116,949.89,51.0,61.96,17.73,0.2356,normal
2026-04-02T17:00:00,notification-service,us-east-1,88.65,0.0062,455.84,53.7,55.54,22.33,0.2448,normal
2026-04-02T17:00:00,notification-service,us-west-2,74.0,0.0126,457.62,34.07,69.86,18.89,0.1806,normal
2026-04-02T17:00:00,notification-service,eu-central-1,73.57,0.0037,457.56,39.89,65.51,5.95,0.1584,normal
2026-04-02T17:00:00,analytics-pipeline,us-east-1,178.62,0.0128,224.3,47.29,55.56,20.68,0.2308,normal
2026-04-02T17:00:00,analytics-pipeline,us-west-2,184.52,0.0177,218.09,48.06,66.93,9.27,0.219,normal
2026-04-02T17:00:00,analytics-pipeline,eu-central-1,181.14,0.018,243.43,18.95,56.39,4.71,0.1083,normal
2026-04-02T18:00:00,checkout-api,us-east-1,107.48,0.0062,1127.91,35.5,60.0,14.38,0.1648,normal
2026-04-02T18:00:00,checkout-api,us-west-2,97.62,0.0081,1181.52,35.35,65.56,5.1,0.1488,normal
2026-04-02T18:00:00,checkout-api,eu-central-1,108.33,0.0075,1246.13,37.0,53.49,7.57,0.1585,normal
2026-04-02T18:00:00,billing-worker,us-east-1,167.38,0.0114,485.85,39.39,51.49,29.84,0.2194,normal
2026-04-02T18:00:00,billing-worker,us-west-2,149.71,0.0011,517.54,49.11,58.01,21.68,0.2182,normal
2026-04-02T18:00:00,billing-worker,eu-central-1,143.76,0.0098,517.62,36.5,60.37,19.29,0.1849,normal
2026-04-02T18:00:00,auth-service,us-east-1,74.78,0.0063,1451.11,43.91,63.62,0,0.1651,normal
2026-04-02T18:00:00,auth-service,us-west-2,71.88,0.0143,1591.74,36.46,67.2,10.33,0.1744,normal
2026-04-02T18:00:00,auth-service,eu-central-1,70.4,0.0165,1493.21,40.32,46.78,10.14,0.1916,normal
2026-04-02T18:00:00,search-api,us-east-1,86.32,0.0085,868.14,50.27,55.58,13.29,0.2184,normal
2026-04-02T18:00:00,search-api,us-west-2,90.31,0.0119,1021.39,38.83,68.98,30.53,0.2198,normal
2026-04-02T18:00:00,search-api,eu-central-1,104.92,0.0102,883.81,47.24,55.22,19.51,0.2236,normal
2026-04-02T18:00:00,notification-service,us-east-1,72.54,0.0079,444.11,34.71,60.0,31.02,0.1992,normal
2026-04-02T18:00:00,notification-service,us-west-2,86.53,0.0063,489.31,25.24,51.74,21.18,0.1431,normal
2026-04-02T18:00:00,notification-service,eu-central-1,81.09,0.001,444.67,48.47,52.59,29.42,0.2316,normal
2026-04-02T18:00:00,analytics-pipeline,us-east-1,187.01,0.0136,214.86,41.98,68.9,33.7,0.2404,normal
2026-04-02T18:00:00,analytics-pipeline,us-west-2,198.48,0.009,233.83,37.11,65.49,12.58,0.1718,normal
2026-04-02T18:00:00,analytics-pipeline,eu-central-1,181.73,0.001,215.09,55.87,58.4,19.68,0.2376,normal
2026-04-02T19:00:00,checkout-api,us-east-1,87.03,0.0089,989.06,30.34,41.78,16.74,0.1564,normal
2026-04-02T19:00:00,checkout-api,us-west-2,100.65,0.0082,804.13,31.42,49.56,23.0,0.1717,normal
2026-04-02T19:00:00,checkout-api,eu-central-1,104.61,0.0122,814.01,46.61,54.98,18.7,0.2234,normal
2026-04-02T19:00:00,billing-worker,us-east-1,155.57,0.0091,377.76,29.0,58.44,24.13,0.1673,normal
2026-04-02T19:00:00,billing-worker,us-west-2,137.83,0.0087,342.85,31.56,60.76,28.14,0.1838,normal
2026-04-02T19:00:00,billing-worker,eu-central-1,141.48,0.0025,377.04,29.76,56.11,33.12,0.1763,normal
2026-04-02T19:00:00,auth-service,us-east-1,76.76,0.0084,1226.15,39.03,60.28,19.57,0.1917,normal
2026-04-02T19:00:00,auth-service,us-west-2,77.62,0.0032,1202.22,48.92,42.34,0,0.177,normal
2026-04-02T19:00:00,auth-service,eu-central-1,69.73,0.0149,1151.53,47.32,61.81,24.97,0.2435,normal
2026-04-02T19:00:00,search-api,us-east-1,90.24,0.0067,734.87,46.78,61.95,20.67,0.2181,normal
2026-04-02T19:00:00,search-api,us-west-2,91.38,0.0133,739.28,50.36,40.52,25.94,0.2533,normal
2026-04-02T19:00:00,search-api,eu-central-1,76.77,0.0098,687.01,42.95,54.72,15.56,0.1998,normal
2026-04-02T19:00:00,notification-service,us-east-1,86.29,0.0104,314.22,22.07,52.62,22.27,0.1415,normal
2026-04-02T19:00:00,notification-service,us-west-2,79.35,0.0107,323.36,34.57,66.06,31.07,0.2038,normal
2026-04-02T19:00:00,notification-service,eu-central-1,84.31,0.0088,351.61,31.53,51.98,26.94,0.1813,normal
2026-04-02T19:00:00,analytics-pipeline,us-east-1,192.8,0.0071,166.05,44.77,48.27,14.06,0.1981,normal
2026-04-02T19:00:00,analytics-pipeline,us-west-2,176.7,0.001,181.45,48.04,65.38,6.63,0.1835,normal
2026-04-02T19:00:00,analytics-pipeline,eu-central-1,161.72,0.0058,160.09,58.26,51.23,15.52,0.246,normal
2026-04-02T20:00:00,checkout-api,us-east-1,106.71,0.0108,955.85,33.38,64.1,19.18,0.1755,normal
2026-04-02T20:00:00,checkout-api,us-west-2,95.25,0.0096,794.83,54.85,52.94,25.98,0.2624,normal
2026-04-02T20:00:00,checkout-api,eu-central-1,115.83,0.0065,823.28,43.04,50.72,25.14,0.2139,normal
2026-04-02T20:00:00,billing-worker,us-east-1,147.02,0.006,369.26,47.76,47.93,31.42,0.2422,normal
2026-04-02T20:00:00,billing-worker,us-west-2,135.96,0.0082,363.26,54.91,63.73,28.35,0.2649,normal
2026-04-02T20:00:00,billing-worker,eu-central-1,152.53,0.0094,428.86,47.29,61.04,22.59,0.2285,normal
2026-04-02T20:00:00,auth-service,us-east-1,79.39,0.0101,1137.55,29.3,72.34,7.65,0.1364,normal
2026-04-02T20:00:00,auth-service,us-west-2,62.14,0.0062,1294.4,51.72,53.8,20.11,0.2332,normal
2026-04-02T20:00:00,auth-service,eu-central-1,74.85,0.0011,1125.01,44.33,66.18,8.41,0.1743,normal
2026-04-02T20:00:00,search-api,us-east-1,77.9,0.0027,733.03,42.64,59.04,19.18,0.1934,normal
2026-04-02T20:00:00,search-api,us-west-2,92.22,0.0036,738.78,45.09,62.04,27.95,0.2214,normal
2026-04-02T20:00:00,search-api,eu-central-1,85.6,0.001,634.27,59.08,51.61,21.19,0.2519,normal
2026-04-02T20:00:00,notification-service,us-east-1,84.9,0.0119,400.48,37.87,56.81,13.23,0.181,normal
2026-04-02T20:00:00,notification-service,us-west-2,86.67,0.0111,310.26,52.53,66.02,21.56,0.2479,normal
2026-04-02T20:00:00,notification-service,eu-central-1,84.25,0.0081,295.71,47.25,51.18,13.99,0.2085,normal
2026-04-02T20:00:00,analytics-pipeline,us-east-1,194.34,0.0053,168.85,48.86,71.0,12.48,0.2061,normal
2026-04-02T20:00:00,analytics-pipeline,us-west-2,195.89,0.0064,179.22,45.87,50.03,26.2,0.2256,normal
2026-04-02T20:00:00,analytics-pipeline,eu-central-1,205.91,0.0092,177.87,32.62,70.51,18.5,0.1686,normal
2026-04-02T21:00:00,checkout-api,us-east-1,94.28,0.0121,790.7,36.51,43.08,29.0,0.2088,normal
2026-04-02T21:00:00,checkout-api,us-west-2,123.57,0.0065,836.75,37.38,54.04,22.43,0.1883,normal
2026-04-02T21:00:00,checkout-api,eu-central-1,117.25,0.005,899.1,27.58,68.67,17.29,0.1408,normal
